split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_bsl_options,param_k,param_min_k,param_random_state,param_sim_options
0.9606696882883674,0.9555540646036436,0.956422775809417,0.957548842900476,0.002235087133439678,48,0.7160389967145167,0.7128215600121057,0.7142611039203163,0.714373886882313,0.0013159317943046461,49,25.683155298233032,0.16060830693904768,24.186971346537273,0.1960381445440961,"{'bsl_options': {'method': 'als'}, 'k': 45, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},45,20,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}"
0.9606756289820774,0.9555519205791637,0.9564310722527339,0.9575528739379916,0.0022371002384496638,49,0.7160302196927929,0.7128051244318766,0.7142531774619886,0.714362840528886,0.0013189211125454545,47,25.67142113049825,1.326872237378817,24.235113700230915,0.38311261902368976,"{'bsl_options': {'method': 'als'}, 'k': 35, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},35,20,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}"
0.9606780577407354,0.9555610391571836,0.9564467581031036,0.9575619516670075,0.0022328923410132252,50,0.7160193387518401,0.7128013672289912,0.7142654689501299,0.7143620583103204,0.0013155055577845516,46,31.843717972437542,2.6485175378715877,23.762795368830364,0.08905079255059435,"{'bsl_options': {'method': 'als'}, 'k': 30, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},30,20,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}"
0.9610102890789043,0.955930446458666,0.9566290775773274,0.9578566043716327,0.0022481572875950673,51,0.7164879633091146,0.7132421607083846,0.714629326486143,0.714786483501214,0.0013297449319990748,52,24.77052076657613,1.0190396980968437,23.618599732716877,0.3222089693055757,"{'bsl_options': {'method': 'als'}, 'k': 35, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},35,25,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}"
0.9610157521786054,0.9559303922686638,0.956627851901676,0.9578579987829817,0.002250950520054404,52,0.7165036267158739,0.7132524785839838,0.7146379575249217,0.7147980209415931,0.0013320926561593504,53,25.184862852096558,1.2474654415556614,24.421605825424194,0.2928136727861129,"{'bsl_options': {'method': 'als'}, 'k': 40, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},40,25,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}"
0.96102040424953,0.9559353894607888,0.9566296562348561,0.9578618166483915,0.0022513711842552077,53,0.7165177200374505,0.7132636961694859,0.7146461640858329,0.7148091934309231,0.0013334421019404884,54,25.558303594589233,0.19682081502070317,24.31931781768799,0.2224347254772622,"{'bsl_options': {'method': 'als'}, 'k': 45, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},45,25,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}"
0.9610216518348274,0.9559324452844117,0.956632467213947,0.9578621881110619,0.0022522826853068325,54,0.7164822369932382,0.7132275604390758,0.7146132246615216,0.7147743406979451,0.0013335913044478392,51,25.800867478052776,0.886656658347367,24.808791557947796,0.1583421846386517,"{'bsl_options': {'method': 'als'}, 'k': 30, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},30,25,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}"
0.9610244599525334,0.9559390625106515,0.9566341862005932,0.9578659028879261,0.0022513938325498606,55,0.716526135570566,0.7132718429397942,0.7146569491849466,0.7148183092317689,0.0013334498941234632,55,24.91829713185628,1.1111488599952113,24.774568398793537,0.5579345352353707,"{'bsl_options': {'method': 'als'}, 'k': 50, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},50,25,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 100, 'user_based': True}"
0.9610233119553919,0.9560129143955636,0.9566867435056899,0.9579076566188819,0.0022202090816491995,56,0.7166646866098033,0.7134789945103571,0.7148022309002575,0.7149819706734727,0.0013067487204700174,60,25.436455488204956,0.10390598538766573,24.283601601918537,0.24185494444829672,"{'bsl_options': {'method': 'als'}, 'k': 50, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},50,25,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}"
0.9610272288221066,0.9560122275654847,0.9566866754162814,0.9579087106012909,0.0022222491453526235,57,0.7166576307215576,0.7134700944485609,0.7147911606815975,0.714972961950572,0.001307640533930743,58,24.84113097190857,0.9160956499713733,24.096357425053913,0.2497700992922683,"{'bsl_options': {'method': 'als'}, 'k': 40, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},40,25,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}"
0.9610236215001063,0.9560151994446542,0.9566888190379985,0.9579092133275863,0.0022193234010885444,58,0.7166616321846399,0.7134766996057427,0.7148020699085542,0.7149801338996457,0.0013063253733846204,59,24.97789986928304,0.8909895330299687,24.475282112757366,0.1711332357641105,"{'bsl_options': {'method': 'als'}, 'k': 45, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},45,25,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}"
0.9610295600059453,0.956013056454349,0.9566971131741979,0.9579132432114973,0.002221194299096948,59,0.7166528551629165,0.7134602640255132,0.7147941434502261,0.7149690875462186,0.0013092271563021603,57,25.600200414657593,0.2525515581049599,23.240373134613037,0.06817999802466418,"{'bsl_options': {'method': 'als'}, 'k': 35, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},35,25,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}"
0.9610319878701347,0.9560221706340362,0.9567127946626757,0.9579223177222822,0.0022168711748118187,60,0.7166419742219636,0.713456506822628,0.7148064349383676,0.7149683053276531,0.001305488964654793,56,27.72925813992818,0.13325756950562773,23.484182755152386,0.14481136895496885,"{'bsl_options': {'method': 'als'}, 'k': 30, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},30,25,42,"{'name': 'pearson_baseline', 'min_support': 5, 'shrinkage': 0, 'user_based': True}"
0.9616640834701249,0.9568032295377488,0.9572598101159979,0.9585757077079572,0.0021917519768999486,61,0.7176990725480797,0.7145873257419268,0.7158100735794235,0.7160321572898102,0.0012800346159941584,61,26.606554826100666,1.5971106463138998,22.490615765253704,0.546877348245915,"{'bsl_options': {'method': 'als'}, 'k': 30, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},30,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.9616654154646175,0.9568062745410056,0.9572596540099211,0.958577114671848,0.0021915884004793796,62,0.7177028364177572,0.7145947273163293,0.7158141266201583,0.7160372301180816,0.00127864952839156,62,24.84209092458089,1.142316191810156,22.826348622639973,0.13023575876038362,"{'bsl_options': {'method': 'als'}, 'k': 35, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},35,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.9616694026876634,0.956806357685534,0.9572615090117805,0.9585790897949926,0.0021930672604674626,63,0.717711648250176,0.7145964439109801,0.7158202113508265,0.7160427678373275,0.0012814765080429579,64,24.901983896891277,0.7462622858648622,22.974441687266033,0.28658487513881065,"{'bsl_options': {'method': 'als'}, 'k': 45, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},45,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.9616686860596386,0.9568080581516387,0.9572614921421179,0.9585794121177984,0.0021922759424443236,64,0.7177092644307235,0.714598078029304,0.7158192248851173,0.7160421891150482,0.0012798841072445915,63,25.680460214614868,0.08317962346406664,22.425487756729126,0.21081036914408363,"{'bsl_options': {'method': 'als'}, 'k': 40, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},40,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.96167052185668,0.9568072573871691,0.9572631319190643,0.9585803037209711,0.002193025534416727,65,0.7177143847893221,0.7145976811234247,0.7158220340828336,0.7160446999985268,0.0012820934749497958,65,23.625144561131794,0.6410482769408993,23.031495332717896,0.27920961532919003,"{'bsl_options': {'method': 'als'}, 'k': 50, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},50,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.9616901116531098,0.9568213417164592,0.9572770535934155,0.9585961689876615,0.0021956440575999253,66,0.7177546378136885,0.7146643022473393,0.7158504507272756,0.7160897969294345,0.0012729253530160637,66,27.73700825373332,0.21219286632622167,22.291371027628582,0.2792864232258725,"{'bsl_options': {'method': 'als'}, 'k': 30, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},30,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.9616927853875435,0.9568223569354884,0.9572734871595546,0.9585962098275288,0.002197341540578317,67,0.7177589086705644,0.7146672464935092,0.715848430660737,0.7160915286082702,0.0012738174158356903,67,24.977182785669964,0.8704950509511592,22.736961364746094,0.07884734227217118,"{'bsl_options': {'method': 'als'}, 'k': 35, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},35,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.9616946187126352,0.9568222278162166,0.9572728519373664,0.9585965661554061,0.002198364962141306,68,0.7177619651360628,0.7146673008450585,0.7158479219577095,0.7160923959796103,0.0012751633696753322,68,24.138146718343098,1.1068406634389047,22.90099636713664,0.43575653720296487,"{'bsl_options': {'method': 'als'}, 'k': 40, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},40,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.9616947180388515,0.9568225649074151,0.9572732881816469,0.9585968570426379,0.0021982333711991005,69,0.7177643144250382,0.7146673912846073,0.715848966387755,0.7160935573658002,0.0012760882399844367,69,24.85609308878581,0.5668837707002025,22.85842752456665,0.22951437351014684,"{'bsl_options': {'method': 'als'}, 'k': 45, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},45,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.961696100335286,0.9568236853411646,0.957274988354993,0.9585982580104812,0.0021982400391504942,70,0.7177659990374471,0.7146689401703088,0.7158511726071237,0.7160953706049599,0.0012761055085011236,70,24.73150936762492,0.4199015498905413,23.091809511184692,0.2480283643932304,"{'bsl_options': {'method': 'als'}, 'k': 50, 'min_k': 20, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},50,20,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.9617947868352301,0.9569869123624487,0.9574382973946749,0.958739998864118,0.0021679074816003813,71,0.7179415641482803,0.7148623219689456,0.7160600434981629,0.7162879765384629,0.0012673852881408241,71,26.556869109471638,0.12438945337771869,22.40816656748454,0.08654039379177338,"{'bsl_options': {'method': 'als'}, 'k': 30, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},30,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.9617961186487114,0.9569899567812532,0.9574381413176998,0.9587414055825548,0.0021677440319509385,72,0.7179453280179576,0.7148697235433479,0.7160640965388978,0.7162930493667344,0.0012660042835869274,72,24.535151481628418,1.0738581172459671,22.551244099934895,0.3075887285739734,"{'bsl_options': {'method': 'als'}, 'k': 35, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},35,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.9618001053299161,0.9569900399098232,0.9574399959737468,0.9587433804044955,0.0021692226821500844,73,0.7179541398503764,0.7148714401379986,0.7160701812695663,0.7162985870859804,0.001268827882181632,74,24.777518669764202,0.5096003655822479,22.73161776860555,0.1495554068881425,"{'bsl_options': {'method': 'als'}, 'k': 45, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},45,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.9617993887992766,0.9569917400495452,0.9574399791072293,0.9587437026520171,0.0021684315277982,74,0.7179517560309239,0.7148730742563228,0.716069194803857,0.7162980083637013,0.0012672377049292604,73,24.326231241226196,0.8524530674766031,22.64448006947835,0.27598300825294597,"{'bsl_options': {'method': 'als'}, 'k': 40, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},40,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.9618012243468448,0.9569909394387717,0.9574416185784873,0.9587445941213679,0.00216918097803722,75,0.717956876389523,0.7148726773504434,0.7160720040015732,0.7163005192471799,0.001269444850126998,75,24.373288075129192,0.632542443430894,23.042843023935955,0.11931856547226945,"{'bsl_options': {'method': 'als'}, 'k': 50, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}}",{'method': 'als'},50,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 100, 'user_based': True}"
0.9618297748874337,0.9570052004736167,0.9574560950689354,0.9587636901433286,0.002175849753934847,76,0.7179938390498816,0.7149154127483099,0.7161074564312288,0.7163389027431402,0.001267373312544494,76,25.564845244089764,1.4215206861802454,22.991318146387737,0.1404811756166925,"{'bsl_options': {'method': 'als'}, 'k': 30, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},30,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.9618324482336268,0.9570062154976037,0.9574525293019897,0.9587637310110734,0.0021775472512276053,77,0.7179981099067567,0.7149183569944797,0.7161054363646903,0.7163406344219756,0.0012682555196759536,77,25.3959006468455,0.28357334007580326,22.211301565170288,0.09245773800900556,"{'bsl_options': {'method': 'als'}, 'k': 35, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},35,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.9618342812925113,0.9570060864031376,0.9574518941985872,0.9587640872980788,0.0021785705589075755,78,0.7180011663722558,0.714918411346029,0.7161049276616624,0.7163415017933158,0.0012695983952303604,78,25.27156925201416,0.23928413113843752,22.645783106486004,0.1283000980475989,"{'bsl_options': {'method': 'als'}, 'k': 40, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},40,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.9618343806043049,0.9570064234295748,0.9574523303612905,0.9587643781317233,0.002178438987620961,79,0.7180035156612314,0.7149185017855778,0.7161059720917081,0.7163426631795059,0.0012705234240333106,79,24.230690002441406,0.4314347696892462,23.047818660736084,0.09771148454440401,"{'bsl_options': {'method': 'als'}, 'k': 45, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},45,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
0.9618357627000239,0.9570075436480686,0.9574540302167073,0.9587657788549332,0.0021784456493613106,80,0.7180052002736402,0.7149200506712795,0.7161081783110769,0.7163444764186656,0.0012705417778711896,80,24.340978781382244,1.0147662494908383,23.067858298619587,0.13408654289898153,"{'bsl_options': {'method': 'als'}, 'k': 50, 'min_k': 25, 'random_state': 42, 'sim_options': {'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}}",{'method': 'als'},50,25,42,"{'name': 'pearson_baseline', 'min_support': 10, 'shrinkage': 0, 'user_based': True}"
