split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_epochs,param_n_factors,param_lr_all,param_reg_all,param_random_state
1.019344212937002,1.0149797230586712,1.0173010341147755,1.0172083233701497,0.001783001109765941,11,0.7189299230820722,0.7178663576471388,0.7184987949598671,0.7184316918963592,0.00043678367982739473,11,2148.2351162433624,12.444743270924816,74.30300394694011,0.8176012614491183,"{'n_epochs': 10, 'n_factors': 40, 'lr_all': 0.07, 'reg_all': 0.02, 'random_state': 42}",10,40,0.07,0.02,42
1.0338526059958852,1.0320333465621336,1.0311438964562156,1.0323432830047448,0.0011273338137446727,12,0.7266510141421265,0.7266918389940802,0.7245829811538758,0.7259752780966942,0.0009846436749302914,12,1750.6193897724152,9.69468142994359,79.32576394081116,1.2598371875628842,"{'n_epochs': 10, 'n_factors': 30, 'lr_all': 0.07, 'reg_all': 0.02, 'random_state': 42}",10,30,0.07,0.02,42
1.0441070280229683,1.040760590190778,1.043162093478239,1.042676570563995,0.001408654420921064,13,0.7354505001105679,0.7344961510791346,0.7359050193786166,0.7352838901894397,0.0005871096551100279,13,2397.858100334803,18.94466338875557,42.89496064186096,0.24879434471109912,"{'n_epochs': 10, 'n_factors': 50, 'lr_all': 0.07, 'reg_all': 0.002, 'random_state': 42}",10,50,0.07,0.002,42
1.0541610332939644,1.0492703819764928,1.0501294664827283,1.0511869605843953,0.002132031567709813,14,0.8260173449078779,0.8238992058843819,0.8235692393620013,0.8244952633847538,0.001084671562809084,19,1761.3091354370117,13.572497122650907,76.87779863675435,2.586586660223778,"{'n_epochs': 10, 'n_factors': 30, 'lr_all': 0.0007, 'reg_all': 0.02, 'random_state': 42}",10,30,0.0007,0.02,42
1.0544336620793144,1.0494573319615184,1.050312471715619,1.0514011552521505,0.002172539104727827,15,0.8260832545649899,0.8238857576989038,0.8235384077866112,0.8245024733501684,0.0011267401141469918,20,1764.670935869217,12.826250582703402,78.8588654200236,1.3719143817885595,"{'n_epochs': 10, 'n_factors': 30, 'lr_all': 0.0007, 'reg_all': 0.002, 'random_state': 42}",10,30,0.0007,0.002,42
1.0545682793436055,1.0495753614798216,1.050430872281958,1.051524837701795,0.002180195320527149,16,0.8261783205873318,0.823962935518838,0.8236181511145462,0.824586469073572,0.0011343757469066942,21,1760.1577871640523,4.844413557502432,77.48273309071858,1.847672855395097,"{'n_epochs': 10, 'n_factors': 30, 'lr_all': 0.0007, 'reg_all': 0.0002, 'random_state': 42}",10,30,0.0007,0.0002,42
1.0548660728055048,1.0499138125781389,1.050670810848897,1.05181689874418,0.0021781273972036642,17,0.8265388987133938,0.8244638580874445,0.8241018177152124,0.8250348581720169,0.0010737385685415533,22,2160.355914672216,15.220465559925328,80.64561748504639,1.9291302609368932,"{'n_epochs': 10, 'n_factors': 40, 'lr_all': 0.0007, 'reg_all': 0.02, 'random_state': 42}",10,40,0.0007,0.02,42
1.0553666229247707,1.050384034771071,1.051059643318137,1.0522701003379928,0.0022068757441288146,18,0.8267329596308587,0.8246840191468982,0.824262190659573,0.8252263898124433,0.0010791352344971953,23,2137.181661208471,10.444595270443715,74.08164763450623,1.6413405765740638,"{'n_epochs': 10, 'n_factors': 40, 'lr_all': 0.0007, 'reg_all': 0.002, 'random_state': 42}",10,40,0.0007,0.002,42
1.055381409773418,1.050474597198817,1.0514746162549558,1.0524435410757302,0.0021171228734299316,19,0.8268770445463445,0.8247999086756272,0.8247105156317155,0.8254624896178958,0.0010009069265001324,25,2570.5428284804025,16.934659828347222,77.87705588340759,3.314765913436953,"{'n_epochs': 10, 'n_factors': 50, 'lr_all': 0.0007, 'reg_all': 0.02, 'random_state': 42}",10,50,0.0007,0.02,42
1.0555838322581808,1.0505817936359534,1.0512499519319032,1.0524718592753457,0.0022173393608155346,20,0.8268768689473153,0.8248293359123667,0.8244130196657556,0.8253730748418125,0.0010768402351654066,24,2156.662743886312,8.11465733224174,74.35004313786824,1.2394732355875926,"{'n_epochs': 10, 'n_factors': 40, 'lr_all': 0.0007, 'reg_all': 0.0002, 'random_state': 42}",10,40,0.0007,0.0002,42
1.0560070078349315,1.0511491862134241,1.052119301654414,1.0530918319009233,0.002099042485972702,21,0.8271799533152712,0.8252303836687259,0.8250573755901968,0.8258225708580645,0.0009624095802232216,26,2588.6179054578147,16.460235213608314,77.03587532043457,5.219311822404681,"{'n_epochs': 10, 'n_factors': 50, 'lr_all': 0.0007, 'reg_all': 0.002, 'random_state': 42}",10,50,0.0007,0.002,42
1.05625602542065,1.051417358157263,1.0523865031820026,1.0533532955866385,0.0020903254749263774,22,0.8273541581958012,0.8254357532932785,0.8252492536545628,0.8260130550478809,0.0009513547424004277,27,2569.3016114234924,4.583431995917467,81.23291754722595,4.166130949556427,"{'n_epochs': 10, 'n_factors': 50, 'lr_all': 0.0007, 'reg_all': 0.0002, 'random_state': 42}",10,50,0.0007,0.0002,42
1.0557318956894421,1.0531169904600945,1.0549312754267701,1.0545933871921023,0.0010939404870962495,23,0.7450060739653313,0.7445914924650309,0.7448972172543815,0.7448315945615812,0.0001754977843271365,14,2515.0383372306824,15.207483331804628,60.545173009236656,2.4813106386198114,"{'n_epochs': 10, 'n_factors': 50, 'lr_all': 0.07, 'reg_all': 0.0002, 'random_state': 42}",10,50,0.07,0.0002,42
1.0625519540259234,1.0605021988966352,1.0613440247748225,1.0614660592324603,0.0008412464280851471,24,0.7453269845221779,0.745552337460382,0.7452068272659816,0.7453620497495138,0.00014321662202115704,15,2153.2109922568,17.352288176883373,70.3573984305064,2.0297389331120206,"{'n_epochs': 10, 'n_factors': 40, 'lr_all': 0.07, 'reg_all': 0.002, 'random_state': 42}",10,40,0.07,0.002,42
1.0769330452251986,1.073954359767585,1.0731296204137375,1.0746723418021735,0.0016336327056805395,25,0.7568913611775894,0.7561470107805286,0.7545994951778617,0.7558792890453265,0.0009546093916018146,17,2161.681558450063,23.596287516830337,76.22867385546367,3.203836143997497,"{'n_epochs': 10, 'n_factors': 40, 'lr_all': 0.07, 'reg_all': 0.0002, 'random_state': 42}",10,40,0.07,0.0002,42
1.0802241689360876,1.08013400352949,1.0792606704713779,1.0798729476456517,0.0004345073484145847,26,0.7548811940045205,0.7566285591790578,0.7537069340094935,0.7550722290643573,0.001200373331766143,16,1757.8426325321198,8.762837797343638,77.66559131940205,1.765704673823428,"{'n_epochs': 10, 'n_factors': 30, 'lr_all': 0.07, 'reg_all': 0.002, 'random_state': 42}",10,30,0.07,0.002,42
1.0960067594531555,1.0941355458311715,1.093195949041576,1.094446084775301,0.001168329182872382,27,0.7665590970853521,0.7665643701989006,0.763446349355353,0.7655232722132018,0.0014686078145697238,18,1763.8781819343567,15.017765274542514,77.82762249310811,0.8799162674727479,"{'n_epochs': 10, 'n_factors': 30, 'lr_all': 0.07, 'reg_all': 0.0002, 'random_state': 42}",10,30,0.07,0.0002,42
